gbifID,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
4919263205,CC_BY_4_0,2024-08-20T23:36:38Z,,https://www.inaturalist.org/observations/232162845,cello caruso-turiello,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/232162845,232162845,,cello caruso-turiello,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2024-07-21 11:03:00+00:00,11:03:00-06:00,203,203,2024,7,21,7/21/24 11:03,,,,,,,,,,,NORTH_AMERICA,,,,CR,Puntarenas,,,,"Provincia de Puntarenas, Puerto Jiménez, Costa Rica",,,,,,,,8.376457,-83.293157,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520178234,,,,cello caruso-turiello,,2024-07-28T01:14:10,,,,42113,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2024-11-10T22:57:19.169Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,DWC_ARCHIVE,2024-11-10T22:57:19.169Z,2024-11-10T05:16:49.967Z,TRUE,,,FALSE,LATIN_AMERICA,NORTH_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.7_1,Golfito,CRI.6.7.4_1,Puerto Jiménez,LC
4919146530,CC_BY_NC_4_0,2024-07-29T00:07:02Z,,https://www.inaturalist.org/observations/231368354,Pauline Rico,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/231368354,231368354,,Pauline Rico,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-04-09 16:14:00+00:00,16:14:00-06:00,99,99,2023,4,9,4/9/23 16:14,,,,,,,,,,,NORTH_AMERICA,,,,CR,Puntarenas,,,,"Golfito, CR-PU, CR",,,,,,,,8.475114,-83.589261,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518527024,,,,Pauline Rico,,2024-07-24T08:38:46,,,,42113,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2024-11-10T22:56:38.668Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,DWC_ARCHIVE,2024-11-10T22:56:38.668Z,2024-11-10T05:16:49.967Z,TRUE,,,FALSE,LATIN_AMERICA,NORTH_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.7_1,Golfito,CRI.6.7.4_1,Puerto Jiménez,LC
4910955033,CC_BY_NC_4_0,2024-07-29T00:06:47Z,,https://www.inaturalist.org/observations/230897531,Paul Geisendörfer,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/230897531,230897531,,Paul Geisendörfer,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-03-17 11:19:00+00:00,11:19:00-06:00,77,77,2020,3,17,3/17/20 11:19,,,,,,,,,,,NORTH_AMERICA,,,,CR,Puntarenas,,,,"Provincia de Puntarenas, Puerto Jiménez, Costa Rica",,,,,,,,8.477905,-83.589789,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517540156,,,,Paul Geisendörfer,,2024-07-22T01:36:21,,,,42113,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2024-11-10T22:56:12.649Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,DWC_ARCHIVE,2024-11-10T22:56:12.649Z,2024-11-10T05:16:49.967Z,TRUE,,,FALSE,LATIN_AMERICA,NORTH_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.7_1,Golfito,CRI.6.7.4_1,Puerto Jiménez,LC
4908184230,CC_BY_NC_4_0,2024-07-29T00:07:52Z,,https://www.inaturalist.org/observations/227597853,rauvbbj,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/227597853,227597853,,rauvbbj,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2024-04-24 09:49:00+00:00,09:49:00-06:00,115,115,2024,4,24,4/24/24 9:49,,,,,,,,,,,NORTH_AMERICA,,,,CR,Puntarenas,,,,"Punta Nicuesa, Osa Peninsula, 60701, Costa Rica",,,,,,,,8.661035,-83.279672,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510837042,,,,syd,,2024-07-06T19:46:22,,,,42113,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2024-11-10T22:56:18.704Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,DWC_ARCHIVE,2024-11-10T22:56:18.704Z,2024-11-10T05:16:49.967Z,TRUE,,,FALSE,LATIN_AMERICA,NORTH_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.7_1,Golfito,CRI.6.7.1_1,Golfito,LC
4904363232,CC_BY_NC_4_0,2024-07-29T00:09:07Z,,https://www.inaturalist.org/observations/224279437,Hannah Floyd,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/224279437,224279437,,Hannah Floyd,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2024-06-20 11:59:00+00:00,11:59:00-06:00,172,172,2024,6,20,6/20/24 11:59,,,,,,,,,,,NORTH_AMERICA,,,,CR,Puntarenas,,,,"Provincia de Puntarenas, Puerto Jiménez, Costa Rica",,,,,,,,8.401464,-83.33752,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504106429,,,,Hannah Floyd,,2024-06-21T22:48:55,,,,42113,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CR,2024-11-10T22:54:59.214Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,DWC_ARCHIVE,2024-11-10T22:54:59.214Z,2024-11-10T05:16:49.967Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.7_1,Golfito,CRI.6.7.4_1,Puerto Jiménez,LC
4903792445,CC_BY_NC_4_0,2024-07-29T00:08:09Z,,https://www.inaturalist.org/observations/225944696,Hannah Floyd,,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,,https://www.inaturalist.org/observations/225944696,225944696,,Hannah Floyd,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 06:30:00+00:00,06:30:00-06:00,177,177,2024,6,25,6/25/24 6:30,,,,,,,,,,,NORTH_AMERICA,,,,CR,Puntarenas,,,,"Provincia de Puntarenas, Puerto Jiménez, Costa Rica",,,,,,,,8.401464,-83.33752,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507546898,,,,Hannah Floyd,,2024-06-29T15:09:24,,,,42113,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2024-11-10T22:55:35.686Z,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,StillImage,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,DWC_ARCHIVE,2024-11-10T22:55:35.686Z,2024-11-10T05:16:49.967Z,TRUE,,,FALSE,LATIN_AMERICA,NORTH_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.7_1,Golfito,CRI.6.7.4_1,Puerto Jiménez,LC
4875688239,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04270408.MP4/DDC/fonafifo,,04270408.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-04-27 00:00:00+00:00,,117,117,2021,4,27,,Bosque primario cerca de baF%ro de chancho,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.67555,-83.57355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.121Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.121Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875688236,CC_BY_NC_4_0,,,,,Fotograf{3120093.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3120093.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-12 00:00:00+00:00,,71,71,2018,3,12,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.118Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.118Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688206,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,4080095.MP4/DDC/fonafifo,,4080095.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-04-08 00:00:00+00:00,,98,98,2018,4,8,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74768,-83.43224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.116Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.116Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688201,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03070619.MP4/DDC/fonafifo,,03070619.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-03-07 00:00:00+00:00,,66,66,2021,3,7,,Bosque primario cerca de r˚,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAJO SAN JUAN,,,,,,,,,8.73739,-83.52418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.112Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.112Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688165,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03240140.MP4/DDC/fonafifo,,03240140.MP4,,,7,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-03-24 00:00:00+00:00,,83,83,2023,3,24,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.106Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.106Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688143,CC_BY_NC_4_0,,,,,Fotograf{3040045.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3040045.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-04 00:00:00+00:00,,63,63,2018,3,4,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.101Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.101Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688130,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03260152.MP4/DDC/fonafifo,,03260152.MP4,,,2,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-03-26 00:00:00+00:00,,85,85,2023,3,26,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.096Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.096Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688078,CC_BY_NC_4_0,,,,,Fotograf{4170223.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,4170223.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Bosque primario,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-04-17 00:00:00+00:00,,107,107,2018,4,17,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74764,-83.43345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.084Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.084Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688074,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,2240005.MP4/DDC/fonafifo,,2240005.MP4,,,2,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-02-24 00:00:00+00:00,,55,55,2018,2,24,,Camino dentro de bosque,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74807,-83.40155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.085Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.085Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875688043,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04010245.MP4/DDC/fonafifo,,04010245.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-04-01 00:00:00+00:00,,91,91,2023,4,1,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:46.078Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:46.078Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
